feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,labels
-0.63193846,0.26919746,-0.13792789,0.07489373,-0.045223758,0.050788306,-0.040740203,-0.62177646,0.28128174,-0.13992801,0.07094699,-0.048849035,0.04172219,-0.048078712,-0.06631945,-0.006902363,0.015616145,-0.0041927435,-0.018744571,-0.018831443,0.005148791,-0.004187292,-0.011879399,-0.003234744,0.0054580867,4
-0.6417129,0.25227538,-0.11551563,0.053717844,-0.020927375,0.03704645,-0.025642054,-0.63301873,0.26229927,-0.11166708,0.04702249,-0.025585106,0.024877384,-0.030543534,-0.04912429,-0.016058892,0.022666575,-0.013270196,-0.020966737,-0.02377382,0.0046668053,-0.012571786,-0.016844863,0.0056673884,-0.0029590502,4
-0.44313067,0.29435748,-0.25410974,0.21220057,-0.2113986,0.19920298,-0.18857895,-0.43212044,0.304424,-0.25188342,0.21211728,-0.2137131,0.19036606,-0.19454968,-0.12955536,0.016356768,-0.015753793,0.0032838043,-0.025368912,-0.014661465,0.012199873,0.05804345,0.05475479,-0.011593714,0.1024583,4
-0.5407325,0.30447078,-0.21240881,0.16640104,-0.1508407,0.1391395,-0.1267296,-0.5290282,0.31185147,-0.2203951,0.16168794,-0.14793189,0.12516779,-0.1379739,-0.119754925,0.009065898,-0.0055669136,-0.001082208,-0.02080218,-0.01067137,0.0067535825,0.027513709,0.018769179,-0.011331633,0.050171178,4
-0.6374687,0.2534134,-0.11586457,0.054386575,-0.024104023,0.037756767,-0.027022593,-0.6296553,0.26498657,-0.11503509,0.049240656,-0.02844522,0.027188763,-0.0314625,-0.054973792,-0.011200052,0.020452663,-0.008397952,-0.021956624,-0.021817189,0.0043329746,-0.008772303,-0.015217528,0.00031976402,0.00061065704,4
-0.54004365,0.30528298,-0.21366017,0.167783,-0.15146394,0.13951987,-0.1271311,-0.52921873,0.3109516,-0.22219843,0.16331898,-0.1495292,0.12559786,-0.13939312,-0.12181525,0.010072222,-0.007853685,0.0005367659,-0.021058796,-0.009128589,0.006485507,0.026859464,0.01793329,-0.011260152,0.04862354,4
-0.63539493,0.25893062,-0.12528563,0.06216104,-0.030406795,0.041582942,-0.031110138,-0.6267642,0.27044493,-0.123700455,0.056860477,-0.035099946,0.032300342,-0.03770221,-0.058215015,-0.010234118,0.018520102,-0.0064737387,-0.019308677,-0.020533979,0.004417155,-0.007069706,-0.012403205,0.0030943006,0.005038496,4
-0.6246917,0.28517795,-0.15236501,0.09387475,-0.06669907,0.06380999,-0.056232996,-0.6126713,0.2943458,-0.16088128,0.09021364,-0.06727438,0.05824928,-0.06404413,-0.08020359,0.0021479,0.012961632,7.5891614e-05,-0.017142171,-0.013026964,0.0067554973,0.002738794,-0.0068572983,-0.0113788545,0.010011423,4
-0.64473784,0.25299236,-0.10916203,0.05028846,-0.017120004,0.03400925,-0.02691764,-0.6358156,0.25508317,-0.10492248,0.04586666,-0.02199978,0.022430312,-0.030134803,-0.049067605,-0.01777374,0.022917366,-0.019476656,-0.026054313,-0.024559163,0.0033086948,-0.014292376,-0.016322222,0.01922682,0.006212916,4
-0.6441059,0.25204718,-0.11467822,0.05226717,-0.020068383,0.036309518,-0.025916893,-0.6365032,0.26224852,-0.1113376,0.046788916,-0.02438174,0.024386745,-0.029997278,-0.049935296,-0.015965773,0.023449743,-0.013172001,-0.021082377,-0.024185684,0.0039824955,-0.011655831,-0.015660606,0.0054002255,0.0015451908,4
-0.4339663,0.2912639,-0.25507233,0.21331945,-0.21468364,0.20330104,-0.19127315,-0.42191118,0.30204237,-0.24994665,0.21337907,-0.21849054,0.1960667,-0.19922152,-0.13728933,0.014397977,-0.017197354,0.0018818304,-0.0269275,-0.01561632,0.01253853,0.061172206,0.05779418,-0.0069776922,0.10874596,4
-0.61823547,0.28164715,-0.15160747,0.09366918,-0.067040026,0.06363046,-0.056246627,-0.60744584,0.29204333,-0.16060625,0.09023444,-0.06734265,0.058027007,-0.06329588,-0.07837964,-0.001881538,0.012573276,-0.0012495331,-0.016443232,-0.014254633,0.0063103437,0.0023307449,-0.0060821734,-0.0053341985,0.01604411,4
-0.6360749,0.27331224,-0.13914134,0.07562041,-0.045801498,0.05104708,-0.041152958,-0.6259132,0.28406563,-0.14160019,0.07128974,-0.049431104,0.042891994,-0.048776824,-0.06986638,-0.0033594053,0.015135022,-0.003191106,-0.019375226,-0.018323429,0.0044074543,-0.0035786193,-0.011335544,-0.005871907,0.0036307424,4
-0.62718606,0.27543092,-0.14381762,0.083059326,-0.055223927,0.05588681,-0.047337413,-0.6160996,0.28661492,-0.1495159,0.07972722,-0.05679976,0.048941176,-0.054936334,-0.073054835,-0.0018064212,0.015295808,-0.0010866039,-0.01660424,-0.015327606,0.006554883,-0.00038905814,-0.009244245,-0.007133633,0.008579835,4
-0.60360694,0.3010358,-0.17542808,0.120776415,-0.097347535,0.085755974,-0.078314714,-0.5924223,0.3070512,-0.18863238,0.118191786,-0.09548497,0.081564926,-0.08897419,-0.10165902,0.007353954,0.0023418814,0.002201667,-0.017812079,-0.008194663,0.007330455,0.0097999,-0.00038347393,-0.010560662,0.022324614,4
-0.47223794,0.30251357,-0.24740641,0.205563,-0.19613074,0.18559659,-0.17253241,-0.4616776,0.31007636,-0.2496289,0.2023628,-0.1974176,0.17032182,-0.18067254,-0.12506495,0.010242999,-0.016316572,0.0012396835,-0.023327136,-0.012534212,0.008277904,0.047209717,0.04101215,-0.01046291,0.08564916,4
-0.439375,0.29095477,-0.2535754,0.2117712,-0.21051182,0.19938928,-0.18841498,-0.42864788,0.3019281,-0.24806347,0.2097898,-0.21394451,0.19060522,-0.19493756,-0.13132498,0.0137332585,-0.015901698,0.0014874339,-0.025255485,-0.016404781,0.012472672,0.058445722,0.054337274,-0.0074294955,0.10480355,4
-0.6291354,0.2676796,-0.13570721,0.07398887,-0.044504743,0.04977522,-0.03981903,-0.6187816,0.27925396,-0.13844806,0.06950481,-0.048096668,0.041281555,-0.047240116,-0.06739597,-0.0060974453,0.016868303,-0.0038723014,-0.017220037,-0.018794931,0.0062754825,-0.0033470662,-0.010958258,-0.0007969886,0.0078105293,4
-0.64133084,0.25327042,-0.11672053,0.05441497,-0.022686776,0.03683609,-0.026004728,-0.63279945,0.2651611,-0.1147144,0.048419416,-0.027517758,0.02613151,-0.030816631,-0.05443611,-0.0134806335,0.022009008,-0.010182451,-0.02011522,-0.022771709,0.0053181723,-0.009171873,-0.015077099,0.0013659894,0.000506334,4
-0.61640775,0.28129193,-0.15133916,0.09362387,-0.06691512,0.06341486,-0.055504803,-0.6056723,0.29097646,-0.16045213,0.090194225,-0.06756582,0.05808533,-0.06317236,-0.081240706,0.0010554176,0.011698905,0.00012401864,-0.016608758,-0.012838904,0.006191563,0.0022258044,-0.007154271,-0.0046729296,0.015163161,4
-0.6475711,0.2503253,-0.112997785,0.05059921,-0.017631968,0.03419237,-0.023421397,-0.639102,0.25972918,-0.109160736,0.044636868,-0.021786967,0.021028446,-0.028204592,-0.050232876,-0.01798224,0.025091842,-0.015220288,-0.019912003,-0.024382506,0.005223278,-0.012902851,-0.017046485,0.008315191,-0.00043154135,4
-0.5032078,0.30104008,-0.23090294,0.1888634,-0.17458624,0.16384265,-0.15234694,-0.49203724,0.307112,-0.23644313,0.18368174,-0.17505202,0.14803104,-0.16066954,-0.11917566,0.004505586,-0.012627425,-0.000977505,-0.020648206,-0.011275746,0.0062564425,0.034968004,0.027336124,-0.009052724,0.066254325,4
-0.50127786,0.30436102,-0.2355202,0.19282968,-0.18208662,0.17042339,-0.15842773,-0.48826343,0.31020135,-0.24172086,0.19028127,-0.18093568,0.15456721,-0.16696574,-0.12096213,0.0066648517,-0.011304302,-0.0016102828,-0.020594122,-0.01131421,0.0074592084,0.038383525,0.031601157,-0.011797786,0.06978905,4
-0.62828517,0.2725532,-0.1425434,0.08069729,-0.05175324,0.054698016,-0.044851344,-0.6176264,0.28354204,-0.14540392,0.076351635,-0.054750383,0.046103284,-0.052859355,-0.07492514,-0.0042482354,0.015960824,-0.0027551576,-0.017721767,-0.016818058,0.006404128,-0.00227487,-0.011253871,-0.0039958507,0.0063703097,4
-0.63861907,0.25073683,-0.11693595,0.054102212,-0.020885494,0.036621004,-0.0254202,-0.6307482,0.26241785,-0.112381876,0.04685025,-0.026833383,0.025628205,-0.030546896,-0.055511937,-0.014680626,0.021206904,-0.010182403,-0.020680418,-0.022271909,0.004867956,-0.00987148,-0.015869228,0.00436382,8.8624656e-05,4
-0.6248971,0.27535948,-0.14562964,0.084147364,-0.056258734,0.057336073,-0.04883205,-0.6144304,0.2861415,-0.15043797,0.0810797,-0.058716238,0.050963815,-0.056656547,-0.07419272,-0.003835435,0.014080392,-0.0016077869,-0.016987963,-0.01653136,0.0058920793,0.0013908787,-0.006785497,-0.0059351176,0.012331612,4
-0.4047311,0.28079858,-0.25954166,0.21562831,-0.2314357,0.21290076,-0.2046513,-0.39413214,0.29683426,-0.25320083,0.22178075,-0.22838038,0.21601245,-0.20978649,-0.12809531,0.025656307,-0.01370907,0.0025102422,-0.028844936,-0.02124251,0.022570392,0.08321795,0.082715854,-0.01572138,0.13301918,4
-0.638453,0.26508036,-0.1321697,0.067290366,-0.035452846,0.045720015,-0.035216413,-0.62902206,0.2771413,-0.13107906,0.06224446,-0.040706165,0.03642106,-0.0422467,-0.058011055,-0.010265492,0.016774926,-0.0059308335,-0.01947551,-0.020681016,0.0045985207,-0.0055629923,-0.012750823,-0.0038714558,0.00022739172,4
-0.44350785,0.29245517,-0.2510743,0.21116629,-0.20922787,0.1974164,-0.18676575,-0.43290144,0.30267906,-0.24947059,0.20924047,-0.21125695,0.18716869,-0.19190489,-0.12778966,0.012850145,-0.01322476,0.0018783398,-0.024129106,-0.014721893,0.012009881,0.055903792,0.050296057,-0.01050061,0.09927625,4
-0.50944877,0.30315718,-0.22846125,0.18539782,-0.17169334,0.1600287,-0.14919953,-0.49746418,0.30905133,-0.23549703,0.18143515,-0.1712648,0.14578931,-0.15789934,-0.11845411,0.004966704,-0.013348835,-0.0002882704,-0.020959212,-0.011491243,0.0056040287,0.033848464,0.026622858,-0.00953804,0.0643325,4
-0.6269189,0.28009495,-0.14813143,0.08828685,-0.05977285,0.059379216,-0.050723977,-0.6152071,0.2901199,-0.15474263,0.08527659,-0.06144282,0.052650608,-0.05883404,-0.07552654,-0.0011962,0.0132077895,-0.0014669076,-0.016433453,-0.015498336,0.0066348873,0.0006026895,-0.007652376,-0.008050576,0.009274382,4
-0.6177968,0.28528342,-0.15615535,0.098490134,-0.071364686,0.0667693,-0.059779316,-0.60604113,0.29439637,-0.16547856,0.095397875,-0.07192019,0.061738946,-0.067797706,-0.08090124,-0.0008403193,0.011353941,-0.00086407363,-0.015219396,-0.014033437,0.0074552987,0.003205838,-0.0050098523,-0.007504031,0.01518834,4
-0.6383079,0.2614732,-0.12984781,0.06455466,-0.03338385,0.043679122,-0.033446882,-0.6289028,0.2727244,-0.127368,0.059922844,-0.03805571,0.03439065,-0.04000233,-0.0631005,-0.008909741,0.017568186,-0.006069012,-0.019353794,-0.019785829,0.0039839074,-0.006791504,-0.013134148,0.00029680133,0.0026464052,4
-0.6247413,0.28484797,-0.15223901,0.0938667,-0.067186035,0.063724004,-0.05658727,-0.6119686,0.294344,-0.16119967,0.09148363,-0.06705015,0.058088727,-0.064218715,-0.078614265,-0.00046272948,0.01342129,-0.0015356988,-0.01575281,-0.015854768,0.0072824806,0.0021469719,-0.0048735067,-0.008255228,0.013599157,4
-0.6568968,0.2606272,-0.11173688,0.050431788,-0.018209562,0.034224205,-0.027118446,-0.64869875,0.26222292,-0.10822385,0.04609815,-0.0221028,0.022748258,-0.029562715,-0.03935811,-0.015979288,0.023751456,-0.020536706,-0.02752343,-0.025070924,0.0020990148,-0.013879057,-0.016313054,0.007087186,-0.001986228,4
-0.5838294,0.30442277,-0.18724081,0.1368128,-0.114169635,0.10244595,-0.09412819,-0.5731842,0.31007093,-0.20270784,0.1342804,-0.11224119,0.0958215,-0.10560319,-0.1021493,0.0073696505,-0.0016965754,0.00095258653,-0.018245654,-0.009405594,0.0067874715,0.0146598,0.0062439926,-0.008936465,0.032703012,4
-0.41740412,0.2829658,-0.2540918,0.21528564,-0.2193958,0.20494083,-0.19671614,-0.40703827,0.29763463,-0.2522804,0.21631385,-0.22141923,0.2010937,-0.2019499,-0.13460223,0.018491743,-0.01712676,0.0037763696,-0.027981462,-0.01767587,0.017410548,0.06388949,0.061968964,-0.0056102574,0.11652409,4
-0.6402606,0.25783387,-0.121368416,0.058099404,-0.027045226,0.039156877,-0.02811743,-0.63266027,0.2695013,-0.11943093,0.051583655,-0.031256918,0.029883804,-0.034121767,-0.06052003,-0.008262877,0.020196738,-0.005333457,-0.02055207,-0.02030778,0.004746571,-0.0067390916,-0.0137339495,-0.002798736,-0.0017106086,4
-0.45528987,0.29822928,-0.25295943,0.2095156,-0.20509322,0.19451928,-0.18250103,-0.4433232,0.30725792,-0.25008807,0.20858537,-0.2068391,0.18134621,-0.18910101,-0.12743253,0.0124897305,-0.015704969,0.0008033104,-0.024145512,-0.015238341,0.012187144,0.054163452,0.048504364,-0.011331603,0.09430228,4
-0.6329416,0.2657988,-0.13520776,0.07137246,-0.04017694,0.047618352,-0.03783822,-0.6231468,0.27663895,-0.13616295,0.06814326,-0.045296926,0.040003125,-0.04613428,-0.07043708,-0.0066978605,0.01539065,-0.0024586879,-0.017415473,-0.01863924,0.005211383,-0.004291594,-0.011264246,-0.0007174164,0.0063057393,4
-0.40456095,0.27941456,-0.2554062,0.21461214,-0.22684209,0.21144453,-0.20161463,-0.3959847,0.29400095,-0.25211245,0.21983775,-0.22708338,0.2119624,-0.20832787,-0.12965316,0.022993816,-0.016118815,0.0050661284,-0.029753571,-0.017793138,0.021108188,0.07558078,0.07460733,-0.012564138,0.12388919,4
-0.45798954,0.29768437,-0.25341815,0.20946059,-0.20671393,0.19529483,-0.1835662,-0.44633913,0.30616906,-0.24915096,0.20734593,-0.20791705,0.18201098,-0.18946634,-0.12692282,0.011262389,-0.012559822,0.00069439784,-0.023504911,-0.015636276,0.012054585,0.054170817,0.04720037,-0.014799699,0.09056933,4
-0.5648527,0.30375144,-0.19928688,0.15005882,-0.13075146,0.117492564,-0.10810022,-0.5532288,0.30924508,-0.21104155,0.14670114,-0.12799726,0.10815179,-0.12010965,-0.1153595,0.008752175,-0.0048673563,0.0003520958,-0.019760823,-0.0086091235,0.006052118,0.019445205,0.011275284,-0.0067735612,0.042724833,4
-0.6446749,0.25450924,-0.116351075,0.05401406,-0.02103083,0.036196835,-0.026064787,-0.6362849,0.2645058,-0.113155335,0.048637807,-0.02606483,0.025195843,-0.03158316,-0.05138257,-0.013655741,0.021443546,-0.011367355,-0.02071846,-0.023478985,0.004535675,-0.009995829,-0.013272077,0.005869806,0.0053691864,4
-0.65129673,0.26040107,-0.11065318,0.050556675,-0.01880692,0.034873698,-0.02921839,-0.64410806,0.25880763,-0.10539943,0.046718225,-0.022880409,0.024311543,-0.030831339,-0.038034137,-0.017970504,0.022211738,-0.02258167,-0.031091945,-0.025315523,0.0026433356,-0.015419118,-0.01767857,0.012356907,-0.0028510913,4
-0.6458297,0.2507694,-0.11238007,0.05016414,-0.01713242,0.034298465,-0.024184164,-0.6380139,0.25878957,-0.1060444,0.04314501,-0.020959202,0.02217657,-0.02809302,-0.047195442,-0.016706178,0.025624849,-0.016267154,-0.021477884,-0.023758288,0.0048201084,-0.011818595,-0.015562383,0.008521721,0.0029462092,4
-0.6449852,0.26254237,-0.10969489,0.051151693,-0.019780792,0.035470586,-0.03119621,-0.6369922,0.25603214,-0.104968324,0.047848925,-0.02474113,0.027697502,-0.032185435,-0.0369947,-0.0177773,0.02046508,-0.024904445,-0.034052312,-0.023637805,0.001980994,-0.015393786,-0.019162355,0.016111076,-0.0031114072,4
-0.6102326,0.29905665,-0.16992882,0.11416076,-0.091052726,0.079380244,-0.073206715,-0.59775704,0.3048219,-0.1842315,0.112529986,-0.088957936,0.07550913,-0.08292359,-0.09495497,0.0057106633,0.0045885295,0.0013885014,-0.017498786,-0.011540208,0.0074386913,0.007380874,-0.0010212474,-0.010233238,0.02091863,4
-0.5364548,0.30863142,-0.2167528,0.17365712,-0.15701413,0.1451762,-0.13267389,-0.52563924,0.31486282,-0.22771457,0.1694094,-0.15424605,0.1300731,-0.14419334,-0.11737704,0.009878287,-0.0064468496,-0.00019386038,-0.0205194,-0.009770989,0.006352961,0.028258156,0.02040397,-0.011973411,0.052197117,4
-0.64023244,0.26480475,-0.13022941,0.06612907,-0.034086674,0.04494689,-0.033603553,-0.6315615,0.2766054,-0.12968981,0.061186105,-0.03988551,0.03543299,-0.041264508,-0.063212514,-0.0067976555,0.016828712,-0.0041974634,-0.020410875,-0.019733716,0.0041170716,-0.0062231,-0.013525657,-0.004928842,-0.0021204501,4
-0.6377871,0.26352933,-0.13128656,0.066330224,-0.03509158,0.044747975,-0.03441698,-0.62834346,0.27503237,-0.13019541,0.06202796,-0.040263083,0.035692215,-0.041683137,-0.06437597,-0.0077593112,0.01612117,-0.004188504,-0.01952448,-0.019587051,0.0045251623,-0.006312949,-0.013404928,-0.001350835,0.0013494901,4
-0.63554716,0.2713933,-0.1386362,0.075320855,-0.044546805,0.051358245,-0.04099308,-0.6252173,0.2827923,-0.14040501,0.07164399,-0.048819378,0.04198307,-0.04845589,-0.06698921,-0.0056005465,0.015608364,-0.003347449,-0.018881766,-0.018327694,0.005152181,-0.004604212,-0.0122547485,-0.004322633,0.0036464036,4
-0.6124053,0.29028398,-0.1616399,0.105584085,-0.079855114,0.07272577,-0.06508937,-0.59984446,0.2974238,-0.17254782,0.10176023,-0.07965449,0.06900193,-0.07524622,-0.09242877,0.0021329373,0.0080122985,0.00069212914,-0.016174035,-0.012721885,0.0072759967,0.0063588596,-0.0024938807,-0.006694883,0.019544099,4
-0.6468537,0.2503769,-0.114617325,0.051161345,-0.018273063,0.034867343,-0.024309404,-0.63798594,0.2591477,-0.107527785,0.04435251,-0.021968331,0.02164919,-0.028485619,-0.049293097,-0.019077407,0.026510507,-0.017504327,-0.020256957,-0.026138604,0.0056950673,-0.013622195,-0.016909862,0.00890258,0.0008471906,4
-0.6288296,0.26809824,-0.13700372,0.07445313,-0.044149205,0.050210707,-0.04021555,-0.61881566,0.27972525,-0.13885741,0.07010917,-0.048732497,0.04194532,-0.047865797,-0.0643641,-0.0062021054,0.015547879,-0.003155984,-0.018078616,-0.018227518,0.005515687,-0.0034062206,-0.0110810995,-0.0038453192,0.005486369,4
-0.61627805,0.2930485,-0.16387734,0.10702421,-0.08145501,0.07248695,-0.06665836,-0.60355955,0.2991433,-0.17534184,0.104192086,-0.080168635,0.06918906,-0.07561869,-0.08784456,0.003128495,0.008280343,0.0007555559,-0.015266666,-0.011649497,0.0073959157,0.0050435876,-0.0029013604,-0.010112226,0.0155821,4
-0.64748895,0.2528438,-0.11181673,0.050267678,-0.017013066,0.03369113,-0.024769597,-0.6386296,0.25749898,-0.10668595,0.04435631,-0.020686183,0.021972053,-0.028842656,-0.043654703,-0.018278642,0.024441168,-0.01855681,-0.0221724,-0.02365905,0.0036264248,-0.013479796,-0.016205624,0.011896774,0.0041446313,4
-0.61143994,0.28867579,-0.16044039,0.10460886,-0.07802375,0.07175044,-0.06445456,-0.5998974,0.29688218,-0.17145135,0.10138176,-0.07858357,0.06746508,-0.0730859,-0.086859725,-2.4719164e-05,0.009258304,-0.00026224926,-0.0152899865,-0.012419548,0.0069323033,0.004935774,-0.004029792,-0.0048998296,0.020353045,4
-0.6294825,0.2605623,-0.09921634,0.049842194,-0.024955586,0.03468399,-0.0366656,-0.6220982,0.24798729,-0.10353733,0.04779035,-0.026562853,0.030879583,-0.034198307,-0.051406894,-0.01878489,0.015738364,-0.027950611,-0.046576083,-0.0210988,0.0012769997,-0.013188373,-0.02386496,0.024526805,0.007169809,4
-0.414854,0.2854364,-0.25863865,0.21940373,-0.22132942,0.20905513,-0.19887938,-0.40489507,0.29740348,-0.2528981,0.21643054,-0.2264326,0.2047176,-0.20502369,-0.12690656,0.016426103,-0.018009132,0.006793609,-0.028884595,-0.016785413,0.014679551,0.06524795,0.06303336,-0.01141502,0.11226739,4
-0.6391151,0.26039124,-0.12508221,0.061883315,-0.029733386,0.04193145,-0.03055581,-0.63148284,0.27253184,-0.12251605,0.055273145,-0.03431214,0.032054197,-0.03703763,-0.059134625,-0.0085337,0.019510087,-0.006205756,-0.020582495,-0.020718504,0.0047138035,-0.0069403257,-0.013001189,-0.0018905103,-5.676225e-05,4
-0.43542692,0.29370657,-0.25499734,0.2146413,-0.21422198,0.20242655,-0.19112231,-0.42486155,0.30259818,-0.25307682,0.21349332,-0.2176648,0.19349512,-0.19766006,-0.13200939,0.014054505,-0.017976666,0.0030904133,-0.027241489,-0.012750044,0.010917513,0.058328178,0.052921858,-0.0069385767,0.105615854,4
-0.6188991,0.28820127,-0.15831064,0.101677895,-0.07447919,0.069271356,-0.06244631,-0.60663396,0.29692423,-0.16918291,0.09902308,-0.074532054,0.06420928,-0.07069421,-0.08631263,0.0008518249,0.010087558,-0.00048083812,-0.01597636,-0.01344363,0.0070545003,0.0044244356,-0.003651753,-0.00744918,0.019002296,4
-0.5538204,0.3021959,-0.20277117,0.15568519,-0.13553339,0.12465627,-0.1135445,-0.5424365,0.30868772,-0.2130857,0.15074061,-0.1341391,0.11284645,-0.12596022,-0.10923177,0.0053864047,-0.0049357656,-0.0003919825,-0.018674834,-0.010714576,0.007902393,0.021070246,0.012933433,-0.0102662,0.04048142,4
-0.6069975,0.29245535,-0.16603172,0.11059554,-0.08449134,0.076755345,-0.06916947,-0.59371454,0.29899693,-0.17652725,0.106491156,-0.08455232,0.07348851,-0.07963557,-0.09408846,0.0019112136,0.004801182,0.0010910556,-0.017445913,-0.011151239,0.0069350153,0.0074336836,-0.0013573617,-0.005212441,0.021637145,4
-0.3989319,0.27405795,-0.25196084,0.21197478,-0.22348312,0.20756799,-0.19854887,-0.39087766,0.2893174,-0.24766052,0.21688172,-0.22236449,0.21018103,-0.20412336,-0.13393524,0.022089513,-0.016060824,0.0033772867,-0.02989749,-0.017791566,0.020172976,0.076466285,0.075617254,-0.0050282776,0.13220465,4
-0.5598047,0.30181298,-0.1990788,0.15127496,-0.13210553,0.12014312,-0.10966547,-0.5480407,0.30788615,-0.20988983,0.1476205,-0.1294098,0.1097955,-0.12179012,-0.113986194,0.007098021,-0.0042464267,-0.0009120144,-0.018773293,-0.010304231,0.0074588154,0.020611722,0.0122776255,-0.007498771,0.041887436,4
-0.6288775,0.28398836,-0.15085752,0.09137214,-0.0631033,0.06239726,-0.053759567,-0.6180108,0.29510763,-0.15918535,0.08785387,-0.064428635,0.055422753,-0.061481312,-0.074970104,-0.0014121868,0.0137340035,-0.0016591288,-0.017507417,-0.015723225,0.0063178614,0.0017084721,-0.0072392114,-0.0123080015,0.007851351,4
-0.5652193,0.30131286,-0.19473189,0.14713797,-0.1269429,0.114358775,-0.10493229,-0.5535856,0.30750215,-0.20740986,0.14290273,-0.124421164,0.1055333,-0.11669984,-0.11152652,0.0074118115,-0.0024629738,5.061552e-05,-0.017937558,-0.008950278,0.006863661,0.018294837,0.009628389,-0.006076783,0.040909633,4
-0.64743555,0.25557736,-0.111122176,0.049279653,-0.017627656,0.03373257,-0.025685439,-0.6391652,0.25610667,-0.10497286,0.043848254,-0.021125965,0.022322368,-0.02870698,-0.04161636,-0.018496452,0.02366395,-0.021042552,-0.027289627,-0.023546152,0.0020211786,-0.0153479,-0.018707868,0.014961943,0.0016462617,4
-0.40083462,0.27911416,-0.25629112,0.21482448,-0.22784148,0.21044797,-0.20186956,-0.39180166,0.2953075,-0.25263312,0.21943596,-0.2260613,0.2143817,-0.20740104,-0.12906113,0.026069837,-0.016968502,0.0049513765,-0.031620614,-0.019328628,0.020167261,0.080626905,0.08057092,-0.0130170435,0.13272978,4
-0.61873174,0.27703682,-0.14755708,0.08924626,-0.061528563,0.061192982,-0.052265037,-0.6072073,0.2878547,-0.15372883,0.08523917,-0.06325512,0.054833956,-0.060193833,-0.0801748,-0.0022659693,0.013613336,-0.00089720264,-0.016679158,-0.014725089,0.0065495707,0.0014769279,-0.007695917,-0.0034253597,0.013938811,4
-0.6426996,0.26502964,-0.10739683,0.05152472,-0.020689737,0.036763392,-0.031812962,-0.6349306,0.25851315,-0.10471453,0.04785067,-0.02506799,0.028399486,-0.033284165,-0.037289236,-0.01772341,0.01925788,-0.025250025,-0.03717486,-0.02503606,0.0026916042,-0.013561313,-0.018181857,0.017702743,0.003524378,4
-0.65283823,0.25561932,-0.1112646,0.050003186,-0.015685048,0.03363964,-0.024743682,-0.64517957,0.25954956,-0.1065537,0.04498736,-0.020280978,0.021513503,-0.02873344,-0.044536743,-0.017361801,0.024149945,-0.018317953,-0.024043715,-0.023193527,0.00275293,-0.0145102795,-0.016741158,0.011376187,-0.00038433075,4
-0.6448252,0.25602046,-0.118557744,0.055491753,-0.0230036,0.037620246,-0.026920205,-0.63737494,0.26855636,-0.11693072,0.049877383,-0.027894467,0.027210193,-0.031884927,-0.055920795,-0.011431038,0.020523343,-0.008491825,-0.021140104,-0.02179667,0.004079126,-0.009181663,-0.0152213,-0.0011099428,-0.0022922605,4
-0.6420369,0.25396493,-0.116327316,0.054408908,-0.021043206,0.037043575,-0.02611599,-0.63387,0.26460564,-0.11280614,0.047580637,-0.026447667,0.025912093,-0.031248162,-0.05571133,-0.012720582,0.020243676,-0.010549016,-0.022423519,-0.022166554,0.0039694905,-0.009990729,-0.015319595,0.00560838,0.002522532,4
-0.60239065,0.29222688,-0.16734266,0.112824604,-0.0881235,0.078618035,-0.07066566,-0.5897761,0.2976947,-0.178872,0.10942999,-0.087540284,0.07538554,-0.081914015,-0.105733424,0.005420627,0.0029831622,0.0023874752,-0.017684544,-0.010085732,0.006974183,0.008106534,-0.0011764877,-0.0007030368,0.02680913,4
-0.6503581,0.26203576,-0.11097835,0.050451435,-0.018914986,0.03468984,-0.02990079,-0.6420594,0.25785694,-0.10514906,0.04710658,-0.022788228,0.02544751,-0.03123853,-0.033499222,-0.019138753,0.021769147,-0.023716662,-0.030972129,-0.023578215,0.003159009,-0.014928712,-0.018119626,0.013275191,-0.0030782893,4
-0.5794138,0.3014044,-0.18640561,0.13657445,-0.11415521,0.103098825,-0.093467355,-0.5680667,0.3068561,-0.19979575,0.1327635,-0.11258304,0.09636359,-0.10647797,-0.10911237,0.008276394,-0.0027260426,0.0020701457,-0.01937299,-0.008480161,0.0062644966,0.015427528,0.0061995387,-0.0065215975,0.03465745,4
-0.5738361,0.30358088,-0.19342004,0.14357124,-0.12246675,0.109414056,-0.101397865,-0.56227016,0.30824715,-0.2070859,0.14087076,-0.11956456,0.10236961,-0.11330518,-0.10843529,0.009556908,-0.004652366,0.0015825815,-0.018911513,-0.008503381,0.0065765865,0.01808068,0.010233931,-0.008568421,0.039066296,4
-0.6403278,0.25461096,-0.116929464,0.055672012,-0.024104714,0.038269993,-0.027080204,-0.6328233,0.2664272,-0.115544364,0.05037672,-0.028763948,0.027546879,-0.032245897,-0.05698668,-0.009819396,0.020316422,-0.00769902,-0.021589043,-0.021559611,0.004359152,-0.00877672,-0.01437377,-0.00021705031,0.0002859421,4
